1.144391884984667929e+00
2.129481591750582992e-01
7.894264967799125010e-02
4.018654080578606957e-02
2.391453724291872293e-02
1.591485063091778451e-02
1.133794081796620813e-02
8.479853381726274592e-03
6.729909612607392830e-03
5.384016521940992311e-03
