7.646644430345275745e-02
2.498229536795377927e-03
5.484165937090227294e-04
2.689871099988656389e-04
1.756784021292036280e-04
1.342188589714314942e-04
3.781004811828591168e-05
9.436922789998409883e-05
2.153141250194280499e-05
1.775281219656590131e-05
