1.134516606745352929e+00
2.098648962613631486e-01
7.937137465940125036e-02
3.852856962250580941e-02
2.293514544827397056e-02
1.511752040551760448e-02
1.066585006604872654e-02
8.764499043602118691e-03
6.067096141010266952e-03
4.793257974095865154e-03
