1.146116016419537642e+00
2.148796919431073538e-01
7.579942317882369662e-02
4.057089253073357243e-02
2.449947031253882010e-02
1.478973748045454145e-02
1.172674707857308644e-02
7.667960571283197538e-03
6.866594106801496636e-03
4.616870264288991214e-03
