-5.028962088561708850e-03,-1.630406620768828363e-01,-3.153013482709977056e-01
-3.141993029477821997e-01,-4.605561022666023185e-01,-5.940341948567794406e-01
-5.931925550483555520e-01,-7.135303798561087874e-01,-8.151096862827552636e-01
-8.146115648813493371e-01,-8.970873212130857643e-01,-9.567511354457722828e-01
-9.566454558085123461e-01,-9.931033810268633522e-01,-1.004924207775183431e+00
-1.005223308866326493e+00,-9.920004670382722711e-01,-9.547193379266399882e-01
-9.553960524636899709e-01,-8.936766624761870448e-01,-8.108635489661052409e-01
-8.118349178792542142e-01,-7.076362260468206378e-01,-5.873159376960679356e-01
-5.885340359692798895e-01,-4.518378745779968453e-01,-3.056321167503781022e-01
-3.069404379574019459e-01,-1.511396970292756825e-01,6.498125004499488884e-03
5.232643400937687927e-03,1.646663279500228394e-01,3.181683990573317966e-01
3.170610317306193915e-01,4.644719791352600047e-01,5.987664189953396665e-01
5.979291839026942279e-01,7.188358686064628689e-01,8.207478129094823993e-01
8.202578671821006973e-01,9.028264387581463879e-01,9.623852949827380598e-01
9.622917260303466280e-01,9.984427637531746447e-01,1.009818802973001084e+00
1.010130671200712982e+00,9.963246395502176611e-01,9.584040509743597669e-01
9.590908199310085314e-01,8.966792832196099905e-01,8.131740514003540365e-01
8.141684999319364069e-01,7.092607174932441527e-01,5.883449082128696661e-01
5.895496918163242173e-01,4.524147701333152694e-01,3.059244663150655907e-01
3.072216525231096229e-01,1.512833130221795663e-01,-6.441993859096267240e-03
