7.413926365270843977e-02
1.002126214127675372e-02
4.602646790315218818e-03
2.717593785387208312e-03
2.450791620024575859e-03
2.022604703109170173e-03
1.432986495476771833e-03
1.507773565644893350e-03
1.106414933815354695e-03
1.204265093015723532e-03
