9.497663465358680002e-01,8.884264448950179860e-01,8.060999775353168140e-01
8.070785615910637256e-01,7.034559570546359275e-01,5.838340392809221457e-01
5.850257260556647187e-01,4.491906193433385375e-01,3.039210259179217499e-01
3.052094661329144420e-01,1.504083523396318178e-01,-6.325002967452368792e-03
-5.065867915616210394e-03,-1.637019206311800257e-01,-3.165638100338635796e-01
-3.154574298721443126e-01,-4.623916508257681079e-01,-5.963959662865473410e-01
-5.955509443038113915e-01,-7.163628917211388725e-01,-8.183415940758727025e-01
-8.178418860467219220e-01,-9.006402887019232528e-01,-9.605374640188978352e-01
-9.604301330462682307e-01,-9.970328575291246276e-01,-1.008898792941471223e+00
-1.009201984135417174e+00,-9.959173354798529498e-01,-9.584814533755079413e-01
-9.591569470251036789e-01,-8.971975317977032294e-01,-8.140646410909263553e-01
-8.150422681259671398e-01,-7.104338336856028668e-01,-5.896299612400111023e-01
-5.908524892351842972e-01,-4.536030666585563753e-01,-3.068135533293676609e-01
-3.081271029658335658e-01,-1.517096961562963975e-01,6.555178745023895054e-03
5.284299273858376195e-03,1.653546381233094165e-01,3.194652840202142352e-01
3.183540747381281011e-01,4.663444152194504699e-01,6.011659682897398937e-01
6.003252624196003806e-01,7.217062375034188904e-01,8.240163490270534519e-01
8.235246369184671122e-01,9.064135899821194053e-01,9.662015191090578270e-01
9.661075930984375226e-01,1.002394971230952114e+00,1.013809399367170183e+00
1.014122562290021401e+00,1.000255308069857962e+00,9.621784290395709593e-01
