9.528744160639059935e-01,9.891911156015971152e-01,1.000966927410914087e+00
1.001264409196043426e+00,9.880952821542398068e-01,9.509673636186637413e-01
9.516388977596451637e-01,8.901766446005362488e-01,8.076864991647466629e-01
8.086670225112000399e-01,7.048388042919763175e-01,5.849798430130385141e-01
5.861738865934364995e-01,4.500698876705124807e-01,3.045129681415442713e-01
3.058039549770302790e-01,1.506968899004996199e-01,-6.346022742985780313e-03
-5.084412746988595938e-03,-1.640335523704306020e-01,-3.171969194019023663e-01
-3.160883321647551258e-01,-4.633121664551216323e-01,-5.975804293099061804e-01
-5.967338045277780223e-01,-7.177833953462292582e-01,-8.199621909123494534e-01
-8.194614943749727320e-01,-9.024218526761670356e-01,-9.624365205049287830e-01
-9.623286434336815187e-01,-9.990040207059259769e-01,-1.010891785865910775e+00
-1.011196751477829947e+00,-9.978804425899870933e-01,-9.603677648277899603e-01
-9.610428214351687259e-01,-8.989643832835639836e-01,-8.156706841385285012e-01
-8.166513791150908919e-01,-7.118359772803641849e-01,-5.907897467096132615e-01
-5.920145000948473513e-01,-4.544888995821164124e-01,-3.074066081657618743e-01
-3.087228179966862163e-01,-1.519951240859650499e-01,6.584344941369398886e-03
5.310806394996122129e-03,1.656997880221439401e-01,3.201154926193119366e-01
3.190023209906906465e-01,4.672835402096208179e-01,6.023695024207958992e-01
6.015270795699316775e-01,7.231457259901800105e-01,8.256554439333038120e-01
8.251628331349377676e-01,9.082125027736898115e-01,9.681153216192276423e-01
