-9.497671333513751923e-01,-8.884264116128730571e-01,-8.060982730392881601e-01
-8.070697129316550811e-01,-7.034553684737977486e-01,-5.838484248097980389e-01
-5.850535304350087396e-01,-4.492093253210354686e-01,-3.038798463252461168e-01
-3.051821580619306640e-01,-1.502833538773306055e-01,6.420397591502610343e-03
5.162319082535671289e-03,1.636363059187121161e-01,3.162299389529831251e-01
3.151292623302060503e-01,4.616791010704353604e-01,5.951864278796324959e-01
5.943538934618547431e-01,7.145512001747903463e-01,8.158688903079868160e-01
8.153817922990123090e-01,8.974724785835120899e-01,9.566893310037780651e-01
9.565962776065068951e-01,9.925436057442275084e-01,1.003862289110355688e+00
1.004172266833496696e+00,9.904575782794399208e-01,9.527702206976087496e-01
9.534528979114520464e-01,8.914186682507290183e-01,8.084143634104715703e-01
8.094029142690142287e-01,7.051214876471134652e-01,5.849252758405603103e-01
5.861229341042468732e-01,4.498021029885284072e-01,3.041796268425312477e-01
3.054691573793370529e-01,1.504529545328092133e-01,-6.341243373911305443e-03
-5.086068798053709934e-03,-1.636235773799383231e-01,-3.162413885069247366e-01
-3.151434351247840993e-01,-4.616834935062367751e-01,-5.951856231495632477e-01
-5.943523662880753067e-01,-7.145506125500976635e-01,-8.158689420962433880e-01
-8.153819467426530743e-01,-8.974725390706905781e-01,-9.566893244973669885e-01
-9.565962611499796431e-01,-9.925436004081764629e-01,-1.003862290170216109e+00
-1.004172268517884881e+00,-9.904575786798077708e-01,-9.527702205613532982e-01
