-5.920168461934955939e-01,-7.121184004630266573e-01,-8.134985333918716144e-01
-8.130012781888921181e-01,-8.953158158892787766e-01,-9.548634616943023623e-01
-9.547584096103375328e-01,-9.911452066158067398e-01,-1.002943261922475182e+00
-1.003240687052480151e+00,-9.900464589769154555e-01,-9.528426480679913491e-01
-9.535195028012172225e-01,-8.919229453773560579e-01,-8.092694070825618979e-01
-8.102380674402378524e-01,-7.062403856081385101e-01,-5.861608876473887175e-01
-5.873765268711026444e-01,-4.509588488703165088e-01,-3.050443096536343268e-01
-3.063501369455133294e-01,-1.508548627996512126e-01,6.470586007937702971e-03
5.207827382243392263e-03,1.643229941381496029e-01,3.175215349583466184e-01
3.164160840231534100e-01,4.635387526742148490e-01,5.975704760681262995e-01
5.967349669504183884e-01,7.174049339240409218e-01,8.191183265962037607e-01
8.186292633108896988e-01,9.010382037182912418e-01,9.604828700824941112e-01
9.603894786645227333e-01,9.964725047623045340e-01,1.007829388708662899e+00
1.008140611474669157e+00,9.943651002878698408e-01,9.565224193668749875e-01
9.572078131564201176e-01,8.949223052569345027e-01,8.115843879936787131e-01
8.125768596957875234e-01,7.078782812725726847e-01,5.872028200825183397e-01
5.884052198514367893e-01,4.515421988241766216e-01,3.053417490797120104e-01
3.066363776226217475e-01,1.510060198976423962e-01,-6.408299787038838728e-03
-5.148169728275991779e-03,-1.643116803791089819e-01,-3.175310596191509571e-01
-3.164287783550742694e-01,-4.635454085534472246e-01,-5.975716669669571823e-01
