7.413926365270843977e-02
4.602646790315218818e-03
2.450791620024575859e-03
1.432986495476771833e-03
1.106414933815354695e-03
9.029503484498844178e-04
7.632004958722815070e-04
8.021133784938359055e-04
7.076782413187877570e-04
6.331484904366611616e-04
