9.953620522216887201e-01
1.485369651714606998e-01
4.198933712373068006e-02
1.854941152174176267e-02
1.002126214127675372e-02
6.544114200745270414e-03
4.771514952471955610e-03
4.189697327911114100e-03
3.145067472746701683e-03
2.717593785387208312e-03
2.405814955787590175e-03
2.166540807947033714e-03
2.350106473478895223e-03
2.173285350551244343e-03
2.022604703109170173e-03
1.574751574822808378e-03
1.477144043288227933e-03
1.391521278257890851e-03
1.588131859857364568e-03
1.507773565644893350e-03
